Date,City,total_active,paid,non_paid,paid_expired,geocoded,building_level,landmark_level,non_geocoded
2023-02-11,Mumbai,0.030164606,0.710455586,0.520866653,0.056956636,0.281322813,0.928544261,0.626983079,0.421761301
2023-02-11,Kolkata,0.560476568,0.588085952,0.315630765,0.55992352,0.002263839,0.558139657,0.021582542,0.417441807
2023-02-11,Hyderabad,0.746384765,0.694998701,0.125579729,0.346969795,0.704527345,0.321067058,0.388370647,0.54448658
2023-02-11,Delhi,0.597158563,0.769922907,0.018062384,0.330353306,0.397836532,0.665107501,0.059003981,0.261719731
2023-02-11,Chennai,0.051766458,0.704691457,0.640142228,0.438587629,0.1779439,0.541676129,0.763225688,0.633253514
2023-02-11,Bangalore,0.942291012,0.794736797,0.004710248,0.769875759,0.799757549,0.805953921,0.185128005,0.384476134
2023-02-11,Ahmedabad,0.109178241,0.179092181,0.689486342,0.347304881,0.938344795,0.61298143,0.997099336,0.345300988
2023-02-12,Total,0.365820251,0.336011043,0.565924257,0.133337601,0.493600487,0.890058645,0.849663967,0.068511453
2023-02-12,Remote,0.058397748,0.323403495,0.967379498,0.234992276,0.714819137,0.756004621,0.072841364,0.49054057
2023-02-12,Pune,0.84702784,0.918796761,0.563237934,0.624587851,0.273181015,0.187137194,0.403806501,0.422485244
2023-02-12,Mumbai,0.869677693,0.870491991,0.390424025,0.628323521,0.345172265,0.551907386,0.435237144,0.794320311
2023-02-12,Kolkata,0.929541286,0.867299493,0.482134832,0.418044555,0.957004083,0.19954568,0.852183381,0.741028141
2023-02-12,Hyderabad,0.958453679,0.743986541,0.913232595,0.895222877,0.049336133,0.403312927,0.503328579,0.231615311
2023-02-12,Delhi,0.095841876,0.579087771,0.974077032,0.11231629,0.190645139,0.084846752,0.170998059,0.614669488
2023-02-12,Chennai,0.961792462,0.380543324,0.343657804,0.131856078,0.923937607,0.428006404,0.745198037,0.01408818
2023-02-12,Bangalore,0.91443855,0.556918535,0.127779487,0.52360881,0.675114306,0.909607265,0.306368487,0.508896918
2023-02-12,Ahmedabad,0.452969326,0.97177776,0.630705685,0.141389427,0.916565254,0.803936297,0.05746437,0.849379566
2023-02-13,Total,0.246592535,0.106038054,0.626570611,0.007197963,0.896996284,0.676316728,0.44781074,0.824004328
2023-02-13,Remote,0.811327298,0.678423757,0.745704851,0.857431632,0.58025574,0.3585699,0.14506541,0.900595356
2023-02-13,Pune,0.376759443,0.697179148,0.59108994,0.612918286,0.155430275,0.249580475,0.880805898,0.201991097
2023-02-13,Mumbai,0.423352724,0.787468293,0.902516065,0.32186515,0.001283988,0.423706667,0.539677898,0.200367137
2023-02-13,Kolkata,0.269297491,0.466313072,0.567734354,0.853895362,0.557973226,0.604310522,0.182940478,0.305951761
2023-02-13,Hyderabad,0.087645863,0.696718355,0.725331031,0.579273124,0.72727287,0.300775237,0.614744905,0.243964237
2023-02-13,Delhi,0.009820738,0.637819137,0.506960283,0.936971629,0.163851985,0.536919811,0.733654314,0.67199363
2023-02-13,Chennai,0.11995905,0.428625541,0.444958004,0.29007243,0.407546197,0.089065982,0.98235052,0.378705698
2023-02-13,Bangalore,0.001429786,0.784538218,0.324797233,0.581208769,0.659428674,0.326091339,0.356748417,0.888438599
2023-02-13,Ahmedabad,0.601501229,0.391731406,0.670908286,0.797997899,0.764797568,0.397622929,0.639162246,0.208756799
2023-02-14,Total,0.859984255,0.849232124,0.826176274,0.153727557,0.373312427,0.332919366,0.510232515,0.489599086
2023-02-14,Remote,0.9293981,0.90476608,0.759288307,0.552600055,0.483752859,0.037867948,0.300164352,0.867270717
2023-02-14,Pune,0.441128024,0.659870869,0.249979431,0.664088103,0.055840886,0.238846962,0.367516545,0.011523276
2023-02-14,Mumbai,0.674159361,0.419447324,0.854327873,0.819357113,0.02756133,0.111805622,0.462655422,0.464617581
2023-02-14,Kolkata,0.260258153,0.784320252,0.772064306,0.007737761,0.664814329,0.985527139,0.392498526,0.1174347
2023-02-14,Hyderabad,0.111769341,0.430542969,0.43915203,0.982564311,0.407169626,0.943765376,0.340064152,0.838025861
2023-02-14,Delhi,0.774691498,0.158266918,0.725463488,0.862656888,0.828887152,0.249719818,0.627677785,0.124706254
2023-02-14,Chennai,0.502305204,0.961485091,0.645178625,0.403105192,0.1847712,0.304812657,0.906234375,0.564313681
2023-02-14,Bangalore,0.356927037,0.359393297,0.473757068,0.946463837,0.228979947,0.29418516,0.36514576,0.80691546
2023-02-14,Ahmedabad,0.2929168,0.28209027,0.532220055,0.137697133,0.970797703,0.23573397,0.218642597,0.562547478
2023-02-15,Total,0.14180364,0.737099321,0.42744944,0.569994912,0.090243556,0.359658911,0.871863591,0.31525657
2023-02-15,Remote,0.076056728,0.09089267,0.002407356,0.275364757,0.537450282,0.338632154,0.021731588,0.601143399
2023-02-15,Pune,0.613529161,0.476608832,0.139277253,0.990578503,0.799717597,0.705258884,0.178092329,0.216747517
2023-02-15,Mumbai,0.760927723,0.732166385,0.596253854,0.147558591,0.258802909,0.433074927,0.578215019,0.252096233
2023-02-15,Kolkata,0.452149018,0.291858368,0.199459108,0.569610589,0.529994745,0.83355046,0.260024601,0.354614238
2023-02-15,Hyderabad,0.282406033,0.962887817,0.461876011,0.64998369,0.289417566,0.007973788,0.621856611,0.733297976
2023-02-15,Delhi,0.439721041,0.20319476,0.312612634,0.467379057,0.109386891,0.501827257,0.266291703,0.038295238
2023-02-15,Chennai,0.850217095,0.118807653,0.7629665,0.034827256,0.887677827,0.470237556,0.346661078,0.843654949
2023-02-15,Bangalore,0.133071575,0.214285763,0.664620732,0.695917564,0.563427402,0.075887062,0.837476892,0.942167678
2023-02-15,Ahmedabad,0.211736506,0.830245647,0.014792602,0.813255083,0.872805532,0.9432711,0.364905496,0.251928251
2023-02-16,Total,0.135397053,0.726440323,0.199915127,0.237793651,0.347683993,0.560742568,0.240976349,0.052382071
2023-02-16,Remote,0.166140779,0.545560408,0.189202824,0.886515721,0.661580912,0.596621105,0.825675078,0.183256893
2023-02-16,Pune,0.597760496,0.194402343,0.723686265,0.473368579,0.975441187,0.458097679,0.711353615,0.493176346
2023-02-16,Mumbai,0.913370771,0.959817703,0.18019422,0.957616747,0.912846932,0.174138879,0.427603207,0.10635438
2023-02-16,Kolkata,0.008176621,0.717030554,0.402314385,0.721020567,0.210839536,0.547230277,0.760990424,0.896276753
2023-02-16,Hyderabad,0.932013636,0.324837381,0.040243486,0.649090209,0.160379446,0.357620188,0.926804524,0.066244487
2023-02-16,Delhi,0.92076327,0.312858714,0.338615715,0.596197637,0.971897227,0.790269383,0.899293804,0.464172938
2023-02-16,Chennai,0.617498893,0.651005537,0.227460773,0.796500647,0.314117514,0.897922445,0.66623541,0.21948481
2023-02-16,Bangalore,0.34337289,0.732593222,0.847081495,0.694297368,0.879549225,0.228446343,0.992798093,0.893581626
2023-02-16,Ahmedabad,0.7259353,0.828637736,0.189720811,0.087162218,0.088694285,0.003927877,0.423260742,0.609642085
2023-02-17,Total,0.686465493,0.736231502,0.798892973,0.33601955,0.646801793,0.343580166,0.881337108,0.634766366
2023-02-17,Remote,0.018965232,0.311355742,0.372928779,0.553118466,0.89070736,0.806033156,0.665564855,0.244230572
2023-02-17,Pune,0.793910562,0.486734495,0.183730494,0.896607052,0.194903129,0.724083931,0.064803057,0.774302548
2023-02-17,Mumbai,0.089192099,0.813185306,0.301447598,0.203950869,0.888944286,0.049781552,0.657347546,0.130721483
2023-02-17,Kolkata,0.127386573,0.729036602,0.890843172,0.400646177,0.01313771,0.680846975,0.623659052,0.190716343
2023-02-17,Hyderabad,0.540786783,0.014408369,0.732120976,0.704215123,0.167470055,0.232854198,0.367568997,0.719045186
2023-02-17,Delhi,0.868721689,0.521851489,0.861238364,0.391948712,0.27072484,0.073906501,0.358173802,0.442107589
2023-02-17,Chennai,0.608752127,0.08454377,0.473351627,0.361803796,0.895681741,0.86655183,0.980381761,0.599742433
2023-02-17,Bangalore,0.29337333,0.616184359,0.315445909,0.474157133,0.658954259,0.447247783,0.78556106,0.019636645
2023-02-17,Ahmedabad,0.086779246,0.107881653,0.851121674,0.635436326,0.270478333,0.143006212,0.562684272,0.270565465
2023-02-18,Total,0.829328893,0.501242486,0.401139115,0.196769047,0.874892008,0.610957439,0.713136432,0.51647861
2023-02-18,Remote,0.040275216,0.865551597,0.68721868,0.158350998,0.138205879,0.445045294,0.907482323,0.214133561
2023-02-18,Pune,0.615653374,0.50950463,0.001729661,0.148543176,0.325213989,0.114790737,0.94162931,0.438192145
2023-02-18,Mumbai,0.560342097,0.307827283,0.990213034,0.148297722,0.724261578,0.266038256,0.252845507,0.191451015
2023-02-18,Kolkata,0.229287282,0.319111549,0.180010225,0.53293623,0.236600158,0.93011294,0.85838539,0.764453235
2023-02-18,Hyderabad,0.148206927,0.706043545,0.267806514,0.125721159,0.831847293,0.105409882,0.260054066,0.066768422
2023-02-18,Delhi,0.243673295,0.976501751,0.16909753,0.971305957,0.185027711,0.505801825,0.705060303,0.199558649
2023-02-18,Chennai,0.217747879,0.465973411,0.144971249,0.941824301,0.012710816,0.438024845,0.250606022,0.17220253
2023-02-18,Bangalore,0.287158058,0.623700887,0.418574676,0.400076488,0.93747971,0.46767076,0.204565164,0.258293053
2023-02-18,Ahmedabad,0.12438281,0.6380016,0.999782018,0.458937089,0.652761265,0.646257908,0.967837245,0.530941505
2023-02-19,Total,0.661234336,0.130545316,0.108186896,0.475899651,0.108305642,0.334548068,0.646800296,0.150057812
2023-02-19,Remote,0.245848419,0.998798469,0.805838918,0.767562677,0.340024198,0.426108472,0.10280041,0.72301547
2023-02-19,Pune,0.146760052,0.154218649,0.434458319,0.660176941,0.733837379,0.828603759,0.45961373,0.875201064
2023-02-19,Mumbai,0.344621696,0.914423387,0.558488835,0.695755193,0.70488254,0.467540008,0.322434676,0.226894907
2023-02-19,Kolkata,0.634614773,0.736554128,0.870728342,0.075936242,0.151792293,0.591980178,0.212749864,0.453279243
2023-02-19,Hyderabad,0.78387634,0.985171656,0.604457602,0.121334671,0.416208932,0.393838139,0.805563878,0.067184622
2023-02-19,Delhi,0.90435942,0.67920944,0.281002809,0.974104623,0.905387268,0.438272819,0.705922463,0.991310693
2023-02-19,Chennai,0.430589059,0.760751474,0.900706721,0.312345914,0.926486415,0.21973581,0.494569586,0.107624427
2023-02-19,Bangalore,0.507360808,0.945447253,0.354247733,0.891754231,0.756697857,0.848503143,0.145929992,0.143098708
2023-02-19,Ahmedabad,0.760059509,0.30502656,0.949333616,0.49871079,0.218416451,0.121754493,0.895847846,0.250597452
2023-02-20,Total,0.483616855,0.895363268,0.683225142,0.611927216,0.93307684,0.960118068,0.256514392,0.490579525
2023-02-20,Remote,0.48774685,0.922952057,0.639245665,0.294303425,0.713395068,0.625797834,0.073251152,0.556343208
2023-02-20,Pune,0.793121491,0.809630892,0.687765515,0.334055016,0.65861806,0.599899325,0.977113217,0.925121309
2023-02-20,Mumbai,0.860139795,0.5954645,0.452229808,0.167817581,0.511468661,0.542928131,0.398131228,0.458979083
2023-02-20,Kolkata,0.933577018,0.422030486,0.66954559,0.71974337,0.870970094,0.917121774,0.894471517,0.103829946
2023-02-20,Hyderabad,0.506472905,0.390575832,0.917068042,0.790890826,0.436556035,0.161898255,0.408299092,0.954972941
2023-02-20,Delhi,0.831691471,0.596470675,0.398899278,0.476635456,0.80191252,0.820731463,0.281305793,0.863542105
2023-02-20,Chennai,0.192767803,0.794918861,0.682360896,0.678818192,0.054107159,0.043728938,0.495298784,0.828131662
2023-02-20,Bangalore,0.534990943,0.465486713,0.365664207,0.319353164,0.696224624,0.657459874,0.44087878,0.659950367
2023-02-20,Ahmedabad,0.512165773,0.398206292,0.824252212,0.726894021,0.081689597,0.54810823,0.709573275,0.281528022
2023-02-21,Total,0.727311216,0.770922045,0.337445588,0.84110197,0.1346079,0.426494065,0.983661961,0.751759652
2023-02-21,Remote,0.610977849,0.46443272,0.623058731,0.170683617,0.177298687,0.879851034,0.87168993,0.967265229
2023-02-21,Pune,0.846208726,0.642283968,0.408828151,0.044500248,0.943758905,0.438062536,0.057359595,0.312374796
2023-02-21,Mumbai,0.883298434,0.700537395,0.355093016,0.833259231,0.285716015,0.936429882,0.15357347,0.373534418
2023-02-21,Kolkata,0.614926743,0.773784823,0.840614791,0.027312269,0.238880508,0.334847842,0.805078003,0.18055755
2023-02-21,Hyderabad,0.675963466,0.752748399,0.510294156,0.577761989,0.327725985,0.784773779,0.606783365,0.225263905
2023-02-21,Delhi,0.817358602,0.09369746,0.767589544,0.397305709,0.430969573,0.071797405,0.977950388,0.032159249
2023-02-21,Chennai,0.903849293,0.685309694,0.339768957,0.745957271,0.574619174,0.661544751,0.907849658,0.775278059
2023-02-21,Bangalore,0.685466802,0.13413256,0.443467263,0.048126808,0.813598528,0.563458422,0.054832625,0.933858945
2023-02-21,Ahmedabad,0.121931965,0.824817381,0.311173499,0.784063102,0.896242143,0.673153748,0.805492673,0.343253239
2023-02-22,Total,0.29509551,0.117083565,0.119526915,0.272061372,0.74030827,0.908069158,0.807057738,0.224730032
2023-02-22,Remote,0.671936085,0.388036217,0.685168403,0.510827158,0.347069105,0.010146558,0.935527971,0.302372006
2023-02-22,Pune,0.113224731,0.393661733,0.946882219,0.506753532,0.837975734,0.709529896,0.36971547,0.110273437
2023-02-22,Mumbai,0.659992115,0.98286714,0.470769032,0.726751683,0.129456878,0.383075844,0.050725999,0.558390151
2023-02-22,Kolkata,0.147275055,0.030567995,0.573915275,0.305850423,0.329118504,0.806417344,0.754697304,0.082197953
2023-02-22,Hyderabad,0.447851087,0.688336404,0.392077613,0.062048167,0.10461195,0.859047021,0.598715322,0.484327969
2023-02-22,Delhi,0.438756702,0.710443004,0.210109564,0.763086162,0.096347568,0.302206564,0.087211298,0.011634875
2023-02-22,Chennai,0.2704046,0.298558189,0.042014542,0.219654639,0.693170232,0.867404774,0.698741223,0.092114471
2023-02-22,Bangalore,0.066539617,0.038093069,0.007082874,0.92034232,0.038602646,0.968493339,0.322599375,0.90297304
2023-02-22,Ahmedabad,0.301469002,0.430903741,0.993036548,0.049407909,0.378242087,0.189056248,0.260713886,0.313518458
2023-02-23,Total,0.448136776,0.891658477,0.492188143,0.946429345,0.960462666,0.545733879,0.943273654,0.683746812
2023-02-23,Remote,0.632634228,0.197168057,0.347070512,0.652438183,0.359476462,0.620759244,0.417059597,0.100081136
2023-02-23,Pune,0.656009973,0.82925598,0.394611756,0.381219182,0.873771379,0.63866867,0.093143095,0.52147469
2023-02-23,Mumbai,0.984442225,0.693667677,0.683827453,0.098935584,0.23430355,0.574523811,0.146967475,0.0832262
2023-02-23,Kolkata,0.344760796,0.313780494,0.350200828,0.404194109,0.880022038,0.019722664,0.140818915,0.639014628
2023-02-23,Hyderabad,0.814364942,0.090732969,0.927718127,0.880086874,0.186833053,0.465790895,0.872490757,0.986454544
2023-02-23,Delhi,0.142340698,0.702184369,0.981556346,0.729136703,0.440207982,0.040744351,0.397906735,0.609848241
2023-02-23,Chennai,0.328444534,0.825871288,0.613502821,0.977949113,0.823158317,0.400384665,0.039000367,0.445860966
2023-02-23,Bangalore,0.71703771,0.96662903,0.755858506,0.803954921,0.409688478,0.350525384,0.437466826,0.236755253
2023-02-23,Ahmedabad,0.023795602,0.032107294,0.801686032,0.496160217,0.357758819,0.214227749,0.03669852,0.781805822
2023-02-24,Total,0.866246973,0.969607001,0.469183398,0.608007812,0.255089244,0.085331778,0.281970501,0.872281223
2023-02-24,Remote,0.3017656,0.258429179,0.394017053,0.939442798,0.028940769,0.998464158,0.033294107,0.347630192
2023-02-24,Pune,0.774469091,0.178035537,0.123039272,0.057143978,0.046388361,0.530983334,0.490688677,0.653791574
2023-02-24,Mumbai,0.212064866,0.347286104,0.455217781,0.391542939,0.302162027,0.341480936,0.458379972,0.320859748
2023-02-24,Kolkata,0.207835212,0.217760983,0.942589658,0.061620899,0.866619146,0.104896689,0.815590618,0.995819391
2023-02-24,Hyderabad,0.925309497,0.896540345,0.144476279,0.557039278,0.026246619,0.058007598,0.89854795,0.998011057
2023-02-24,Delhi,0.679451996,0.000195203,0.226672793,0.802758138,0.573555983,0.392935991,0.028628283,0.197861311
2023-02-24,Chennai,0.044149144,0.893265164,0.072615454,0.108999744,0.124059219,0.4753915,0.339860625,0.728558989
2023-02-24,Bangalore,0.760307488,0.559994352,0.344349048,0.122801589,0.973905005,0.232357553,0.014841504,0.492797443
2023-02-24,Ahmedabad,0.009424195,0.382453447,0.694058042,0.73646315,0.397043099,0.570184035,0.497919958,0.171152868
2023-02-25,Total,0.927760215,0.570537835,0.766012988,0.49154879,0.927726788,0.100294113,0.015658303,0.855750208
2023-02-25,Remote,0.953470547,0.371851912,0.598759902,0.23518766,0.101406336,0.423196254,0.40359886,0.548496704
2023-02-25,Pune,0.509594971,0.962398384,0.557013549,0.390077824,0.399035974,0.918706449,0.730886135,0.684169832
2023-02-25,Mumbai,0.553781215,0.050000048,0.491948924,0.137669587,0.430397096,0.360658301,0.524622175,0.014077782
2023-02-25,Kolkata,0.177881502,0.00193196,0.306597114,0.147153768,0.359329278,0.358087408,0.005439701,0.495848452
2023-02-25,Hyderabad,0.028692332,0.91475057,0.951355214,0.989916398,0.36106355,0.140950879,0.740151945,0.407971917
2023-02-25,Delhi,0.350657213,0.109161892,0.648992297,0.072211035,0.264568192,0.124047288,0.91440205,0.26041169
2023-02-25,Chennai,0.393394248,0.972372608,0.349279065,0.798648715,0.75070941,0.686911432,0.699743871,0.238074569
2023-02-25,Bangalore,0.694527486,0.350988339,0.019385305,0.469338627,0.79378793,0.92397227,0.019128298,0.026400765
2023-02-25,Ahmedabad,0.729348334,0.261362897,0.954781985,0.13311513,0.331651619,0.02005503,0.300158335,0.357705779
2023-02-26,Total,0.342745359,0.638003682,0.064933887,0.84964807,0.735371772,0.465163083,0.941355467,0.157854356
2023-02-26,Remote,0.076109868,0.185020943,0.515330658,0.713188939,0.790535165,0.324438391,0.010168017,0.999238931
2023-02-26,Pune,0.530650867,0.361433341,0.086069955,0.564546168,0.900046258,0.239596841,0.763478921,0.869622292
2023-02-26,Mumbai,0.804481933,0.222308259,0.513536363,0.023169936,0.8684665,0.423288407,0.533651342,0.223745899
2023-02-26,Kolkata,0.895897767,0.694942024,0.8107894,0.066973524,0.567299819,0.219940554,0.703623103,0.737487581
2023-02-26,Hyderabad,0.697184301,0.628173868,0.147450961,0.254040871,0.772216576,0.406532283,0.427643863,0.350893097
2023-02-26,Delhi,0.289019148,0.536303986,0.365078959,0.670840588,0.783440191,0.021196846,0.669256499,0.767756763
2023-02-26,Chennai,0.397377664,0.073568399,0.780948016,0.469977445,0.66012376,0.745670416,0.319618687,0.767923881
2023-02-26,Bangalore,0.962951749,0.164160869,0.985988322,0.09741342,0.719517641,0.907714913,0.580692424,0.606574432
2023-02-26,Ahmedabad,0.763114383,0.36477108,0.693008305,0.944257596,0.756270468,0.909954252,0.890089219,0.430531337
2023-02-27,Total,0.924456107,0.083926599,0.220227258,0.096500028,0.350885984,0.643213887,0.777438085,0.05397406
2023-02-27,Remote,0.852875722,0.364125297,0.256968554,0.857141235,0.251742892,0.12546936,0.1507638,0.558464577
2023-02-27,Pune,0.057244887,0.171754573,0.432728865,0.490165113,0.403049216,0.732883592,0.428815368,0.821339942
2023-02-27,Mumbai,0.835380719,0.987820505,0.780790769,0.489577098,0.210975781,0.707895833,0.823102082,0.40164644
2023-02-27,Kolkata,0.252974764,0.332800467,0.797901139,0.340303176,0.990870205,0.194061455,0.157637028,0.16158636
2023-02-27,Hyderabad,0.998863855,0.669885568,0.871214955,0.674917151,0.731792825,0.537610301,0.393408231,0.934522823
2023-02-27,Delhi,0.500686652,0.919510061,0.90869808,0.544633681,0.210375589,0.146149104,0.168151287,0.908340469
2023-02-27,Chennai,0.215817441,0.305539509,0.905035469,0.119239579,0.128130745,0.838565908,0.724930834,0.191378314
2023-02-27,Bangalore,0.367789018,0.264781355,0.352115818,0.394346859,0.532033437,0.271644201,0.293771222,0.774914329
2023-02-27,Ahmedabad,0.075912319,0.474268839,0.715149832,0.607418352,0.547339628,0.126304106,0.594347767,0.720490155
2023-02-28,Total,0.005740752,0.018802554,0.260840608,0.408974426,0.722750198,0.927003142,0.573588165,0.446669099
2023-02-28,Remote,0.678165996,0.488381805,0.074047308,0.561023847,0.07796691,0.226131738,0.609689971,0.626411425
2023-02-28,Pune,0.349659211,0.80863111,0.59747013,0.209270088,0.891861939,0.410509351,0.13282427,0.558746858
2023-02-28,Mumbai,0.729843783,0.790267498,0.694970895,0.968092929,0.288528084,0.327192855,0.574667839,0.857569357
2023-02-28,Kolkata,0.483837961,0.07877818,0.809474924,0.974007275,0.599659016,0.922032168,0.73650836,0.176479398
2023-02-28,Hyderabad,0.957517023,0.171529148,0.483069728,0.685651139,0.45902441,0.008826071,0.498522143,0.472611563
2023-02-28,Delhi,0.13106927,0.455934093,0.906730395,0.764409187,0.746721762,0.652503562,0.061421121,0.349456551
2023-02-28,Chennai,0.514936549,0.268532528,0.622464879,0.332195332,0.243911464,0.653342401,0.792932879,0.117911595
2023-02-28,Bangalore,0.271477816,0.06610826,0.04212103,0.489573099,0.242049476,0.540880502,1,0.494844451
2023-02-28,Ahmedabad,0.157841551,0.970088851,0.181904117,0.998500963,0.753330736,0.941280437,0.7489344,0.333977256
2023-03-01,Total,0.569536654,0.644707831,0.681852093,0.534004781,0.021700071,0.476288658,0.638610831,0.024199537
2023-03-01,Remote,0.401281724,0.062711256,0.341417578,0.333257264,0.538750231,0.359485567,0.756855875,0.47224018
2023-03-01,Pune,0.134432574,0.283063927,0.79641436,0.849828386,0.289371151,0.106746244,0.681639477,0.316950722
2023-03-01,Mumbai,0.70966121,0.375370317,0.517713176,0.479334834,0.611610372,0.756599182,0.666254828,0.637657101
2023-03-01,Kolkata,0.310524009,0.658330017,0.549316301,0.32087992,0.696712637,0.424539741,0.123346671,0.658675644
2023-03-01,Hyderabad,0.191243305,0.56546407,0.015930476,0.619890802,0.3365566,0.977702146,0.723805941,0.461986536
2023-03-01,Delhi,0.007734794,0.395141816,0.492415202,0.019980719,0.650353379,0.98091027,0.43531188,0.839561807
2023-03-01,Chennai,0.07842676,0.058470701,0.264120621,0.35603109,0.560614578,0.649869657,0.762228149,0.677156738
2023-03-01,Bangalore,0.048182988,0.287701056,0.882481038,0.898888821,0.07944151,0.868532574,0.683578171,0.95352171
2023-03-01,Ahmedabad,0.576280071,0.143684305,0.347729624,0.961661807,0.004735127,0.313543282,0.558974754,0.86865129
2023-03-02,Total,0.33615324,0.411999588,0.930652425,0.960647382,0.612331376,0.279558674,0.808658976,0.501828355
2023-03-02,Remote,0.746577457,0.165148236,0.119272243,0.815424692,0.213098261,0.489807417,0.119479087,0.550328882
2023-03-02,Pune,0.283257673,0.362548869,0.481569838,0.794345233,0.457800648,0.595942199,0.214856801,0.04505992
2023-03-02,Mumbai,0.668145096,0.424157802,0.106463439,0.680131805,0.367210766,0.654143552,0.94789656,0.762955982
2023-03-02,Kolkata,0.976295311,0.137699948,0.107461939,0.358833333,0.899834056,0.609092316,0.375244802,0.697636225
2023-03-02,Hyderabad,0.619695511,0.167703268,0.693247491,0.621179314,0.172734744,0.557015421,0.532451541,0.336443467
2023-03-02,Delhi,0.39198376,0.556231339,0.203884982,0.590173858,0.871350615,0.651853326,0.987298752,0.989317022
2023-03-02,Chennai,0.542701474,0.542250538,0.166489072,0.550904647,0.561026368,0.504127092,0.192688169,0.074399738
2023-03-02,Bangalore,0.532263477,0.565316231,0.272088335,0.581060448,0.194798733,0.302922936,0.524896699,0.95323274
2023-03-02,Ahmedabad,0.915183738,0.45761893,0.507387412,0.691687373,0.831213229,0.429773976,0.563401675,0.246286467
2023-03-03,Total,0.388683603,0.153532221,0.895170911,0.103078184,0.769205029,0.899279073,0.475236048,0.062671182
2023-03-03,Remote,0.726022555,0.919085907,0.737770344,0.5940318,0.62387035,0.707887734,0.375964357,0.030217383
2023-03-03,Pune,0.561846779,0.232522994,0.592316723,0.314107958,0.668642787,0.336524732,0.225143678,0.192899098
2023-03-03,Mumbai,0.861435469,0.679111912,0.395364764,0.803422409,0.491147961,0.682460043,0.143118314,0.247865972
2023-03-03,Kolkata,0.410643324,0.83671503,0.273362137,0.141015447,0.615073083,0,0.088221008,0.668747661
2023-03-03,Hyderabad,0.493929776,0.957256904,0.589336402,0.805446786,0.740281845,0.518634393,0.464773071,0.512136019
2023-03-03,Delhi,0.822359183,0.462976977,0.007304176,0.42466595,0.614787918,0.851261056,0.465700927,0.456619349
2023-03-03,Chennai,0.904880897,0.871193272,0.032686471,0.449151535,0.839524039,0.160259065,0.79234676,0.732288333
2023-03-03,Bangalore,0.383978228,0.247603492,0.887125309,0.766571601,0.155956469,0.512175602,0.622068955,0.677488136
2023-03-03,Ahmedabad,0.475094926,0.984486873,0.457632702,0.426721301,0.502958835,0.31974423,0.251654858,0.824068952
2023-03-04,Total,0.139408184,0.343011875,0.444808098,0.184079522,0.414381542,0.962256187,0.117276764,0.627598953
2023-03-04,Remote,0.785171985,0.405541342,0.199093517,0.3858754,0.433470844,0.22707236,0.872451059,0.237001683
2023-03-04,Pune,0.142459853,0.234293554,0.564761111,0.377800139,0.503690742,0.571565014,0.343344109,0.612432193
2023-03-04,Mumbai,0.296375982,0.953521743,0.510386263,0.78470324,0.850953935,0.74991117,0.29713381,0.378282716
2023-03-04,Kolkata,0.76631341,0.88092953,0.189715521,0.67652618,0.961277503,0.535345264,0.678583742,0.404245739
2023-03-04,Hyderabad,0.922041111,0.73374424,0.110945205,0.996918049,0.908784478,0.556030194,0.098779897,0.554993694
2023-03-04,Delhi,0.738563291,0.546058835,0.429955266,0.456095082,0.628399259,0.551086607,0.858553339,0.949456011
2023-03-04,Chennai,0.03857248,0.44428201,0.602573377,0.484042796,0.984662915,0.671967136,0.78705428,0.448587764
2023-03-04,Bangalore,0.571986073,0.410634182,0.518890638,0.286384575,0.110841363,0.869653984,0.342613854,0.402617181
2023-03-04,Ahmedabad,0.427302872,0.609986109,0.511107159,0.671632857,0.689238422,0.521537378,0.895572362,0.992458276
2023-03-05,Total,0.588176679,0.735944775,0.931597432,0.953872228,0.844854763,0.969183617,0.721655402,0.041077402
2023-03-05,Remote,0.754685469,0.01697764,0.938292721,0.09044622,0.500324823,0.994140715,0.831609744,0.07007177
2023-03-05,Pune,0.227268437,0.058868278,0.444665951,0.943430055,0.830080848,0.652630552,0.259541241,0.454141395
2023-03-05,Mumbai,0.367203734,0.429133697,0.322145805,0.473819012,0.686385862,0.32631943,0.715720591,0.569655273
2023-03-05,Kolkata,0.97559811,0.193996295,0.827712372,0.963609631,0.258120156,0.715288265,0.673714673,0.734637745
2023-03-05,Hyderabad,0.704182395,0.003429779,0.069734688,0.850860038,0.890738944,0.436689299,0.138908244,0.170159508
2023-03-05,Delhi,0.116983154,0.215040307,0.835996253,0.126496046,0.291557388,0.42878319,0.203298223,0.163427161
2023-03-05,Chennai,0.499373714,0.964669426,0.609886968,0.913951791,0.205611311,0.071629209,0.184624333,0.207747475
2023-03-05,Bangalore,0.768740044,0.260122417,0.480135525,0.732255032,0.470654863,0.776856028,0.231006908,0.58547755
2023-03-05,Ahmedabad,0.815048728,0.837055745,0.476618588,0.530914507,0.043560569,0.69975033,0.322432076,0.794399535
2023-03-06,Total,0.929406732,0.451193415,0.677200756,0.557635707,0.75530822,0.428101861,0.480837443,0.433320874
2023-03-06,Remote,0.723949671,0.786855818,0.631727364,0.119781612,0.807422616,0.917201616,0.558985269,0.7335108
2023-03-06,Pune,0.532520941,0.099336725,0.163591614,0.16253334,0.181849063,0.078261104,0.74286321,0.736938483
2023-03-06,Mumbai,0.784654513,0.423424471,0.457789426,0.469878714,0.949656637,0.99133244,0.62620006,0.197057243
